customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,gasto_mensual,gasto_total,gasto_diario
1480-ivevr,0.0,male,1,1,0,35,1,yes,fiber optic,no,no,yes,no,no,no,one year,1,bank transfer (automatic),81.6,2815.25,2.7199999999999998
1481-zuwza,1.0,male,0,0,0,28,1,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,1,credit card (automatic),94.5,2659.4,3.15
1482-oxzsy,0.0,male,0,0,0,30,1,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),100.4,2936.25,3.3466666666666667
1485-ydhmm,0.0,male,0,1,1,52,1,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,1,bank transfer (automatic),93.25,4631.7,3.1083333333333334
1488-pbljn,0.0,female,0,1,1,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),116.85,8477.7,3.895
1488-sysfc,0.0,male,0,1,1,31,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,20.65,702.05,0.6883333333333332
1492-kgeth,0.0,male,0,1,1,70,1,yes,dsl,yes,yes,yes,yes,no,yes,one year,0,bank transfer (automatic),78.35,5445.95,2.6116666666666664
1492-qgclu,0.0,male,0,1,1,53,1,yes,dsl,yes,no,yes,yes,yes,yes,month-to-month,0,electronic check,85.7,4616.1,2.856666666666667
1493-amtie,1.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),20.2,20.2,0.6733333333333333
1494-ejzdw,0.0,female,0,1,1,10,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.15,220.8,0.6716666666666666
1496-ggsuk,1.0,female,1,0,0,1,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,25.7,25.7,0.8566666666666667
1498-dqnrx,0.0,female,0,1,0,29,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.85,573.05,0.6616666666666667
1498-nhtlt,0.0,male,0,1,1,59,1,no,dsl,yes,yes,yes,yes,yes,yes,two year,1,electronic check,86.75,5186.0,2.8916666666666666
1501-sghbw,1.0,male,0,0,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,45.85,81.0,1.5283333333333333
1502-xfcvr,1.0,female,0,0,0,58,1,no,fiber optic,yes,yes,yes,no,yes,yes,one year,1,electronic check,106.45,6145.85,3.5483333333333333
1506-yjtyt,0.0,male,0,1,1,45,1,yes,dsl,yes,yes,no,yes,yes,no,two year,0,credit card (automatic),73.85,3371.0,2.4616666666666664
1508-dfxcu,0.0,male,0,0,0,12,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,81.45,912.0,2.7150000000000003
1513-xnpph,1.0,female,0,0,0,12,1,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,1,electronic check,89.4,1095.65,2.98
1518-omdik,0.0,male,0,1,0,33,1,no,dsl,no,no,no,no,no,no,month-to-month,1,credit card (automatic),44.55,1462.6,1.4849999999999999
1518-vowav,1.0,female,0,0,0,9,1,no,dsl,yes,yes,no,no,yes,yes,month-to-month,1,electronic check,74.65,703.55,2.4883333333333337
1522-vvdmg,1.0,male,0,1,1,7,1,no,fiber optic,no,yes,no,yes,yes,no,month-to-month,1,electronic check,89.75,608.8,2.9916666666666667
1525-lnloj,0.0,male,0,1,1,66,1,yes,dsl,no,no,yes,no,yes,no,two year,1,bank transfer (automatic),63.3,4189.7,2.11
1527-sxdpn,1.0,male,0,1,1,52,1,yes,fiber optic,no,no,yes,yes,no,yes,two year,1,bank transfer (automatic),96.25,4990.25,3.2083333333333335
1530-ztdoz,0.0,female,0,1,0,49,0,no phone service,dsl,yes,no,no,no,yes,no,month-to-month,0,bank transfer (automatic),40.65,2070.75,1.355
1534-oulxe,0.0,female,0,1,1,61,1,no,dsl,yes,no,no,no,no,no,one year,1,bank transfer (automatic),49.7,2961.4,1.6566666666666667
1535-vtjoq,0.0,female,0,0,0,24,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.15,553.0,0.8383333333333333
1536-hbswp,0.0,female,0,0,0,1,1,no,dsl,no,no,no,yes,no,no,month-to-month,1,electronic check,49.9,49.9,1.6633333333333333
1536-yhdoe,0.0,male,0,1,1,17,1,yes,dsl,yes,no,no,yes,no,no,one year,1,mailed check,62.1,1096.65,2.07
1539-lnkhm,0.0,female,0,0,0,12,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.4,266.6,0.6799999999999999
1541-etjzo,1.0,male,0,0,0,1,1,yes,dsl,no,no,yes,yes,no,no,month-to-month,0,mailed check,62.05,62.05,2.0683333333333334
1543-lllft,0.0,male,1,1,0,61,1,yes,fiber optic,no,yes,yes,yes,yes,no,one year,1,mailed check,98.3,6066.55,3.2766666666666664
1544-jjmyl,0.0,male,0,0,0,27,1,no,dsl,yes,no,yes,yes,yes,no,one year,0,credit card (automatic),69.35,1927.3,2.3116666666666665
1545-actas,0.0,female,0,1,1,48,1,no,fiber optic,yes,no,yes,no,yes,yes,one year,1,bank transfer (automatic),99.7,4977.2,3.3233333333333333
1545-jfuml,0.0,male,0,1,0,71,1,yes,fiber optic,yes,yes,yes,no,yes,no,two year,1,electronic check,99.0,6994.6,3.3
1548-aragg,0.0,female,0,1,1,4,1,yes,dsl,no,yes,no,yes,no,no,month-to-month,1,mailed check,58.5,224.85,1.95
1548-fehvl,0.0,male,0,1,0,61,1,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,1,electronic check,106.2,6375.2,3.54
1550-eenbn,0.0,female,0,0,0,31,1,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,0,electronic check,104.35,3205.6,3.478333333333333
1550-loaha,1.0,female,0,1,0,32,1,no,fiber optic,no,yes,no,no,no,yes,month-to-month,0,bank transfer (automatic),84.15,2585.95,2.805
1552-aagrx,0.0,female,0,0,0,30,1,yes,fiber optic,yes,no,no,yes,yes,yes,month-to-month,0,bank transfer (automatic),106.4,3211.9,3.546666666666667
1552-czcll,0.0,female,0,1,1,55,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.0,1087.25,0.6666666666666666
1552-tkmxs,0.0,female,0,1,0,42,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.35,869.9,0.6783333333333333
1555-djeqw,1.0,female,0,1,1,70,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),114.2,7723.9,3.8066666666666666
1555-hapsu,0.0,female,0,1,1,71,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),23.9,1663.5,0.7966666666666666
1557-emyvt,0.0,female,0,0,0,43,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),115.05,4895.1,3.835
1559-dtodc,0.0,male,0,0,0,19,0,no phone service,dsl,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),25.15,468.35,0.8383333333333333
1561-bwhin,0.0,male,0,1,1,19,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.8,344.5,0.66
1563-iwqex,0.0,female,0,0,0,12,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.7,220.35,0.6566666666666666
1564-hjuvy,0.0,male,0,0,0,4,1,no,dsl,no,yes,no,yes,yes,no,month-to-month,1,bank transfer (automatic),63.75,226.2,2.125
1564-ntyxf,1.0,female,1,0,0,13,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,82.0,1127.2,2.7333333333333334
1565-rhdjd,1.0,female,0,0,1,4,1,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,0,bank transfer (automatic),84.05,333.55,2.8016666666666667
1567-dscic,1.0,male,0,0,0,8,1,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,electronic check,94.0,773.65,3.1333333333333333
1568-bekzm,0.0,male,1,1,0,70,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),90.05,6333.4,3.0016666666666665
1568-ljszu,0.0,male,0,1,1,68,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),92.2,6392.85,3.0733333333333333
1569-ttnyj,1.0,male,0,1,0,5,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,78.75,412.1,2.625
1571-savhk,1.0,male,0,0,0,12,1,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,1,mailed check,99.95,1132.75,3.3316666666666666
1573-lgxba,0.0,male,0,1,1,57,1,no,fiber optic,no,yes,yes,no,yes,yes,one year,1,credit card (automatic),97.55,5598.0,3.2516666666666665
1574-dycwe,0.0,female,0,1,1,51,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.95,1028.75,0.6649999999999999
1575-krzze,0.0,female,0,0,0,4,1,no,dsl,yes,yes,no,no,no,no,month-to-month,0,electronic check,55.2,220.65,1.84
1576-pfziw,0.0,male,1,1,0,70,1,no,fiber optic,yes,yes,yes,no,yes,yes,two year,0,credit card (automatic),105.35,7511.9,3.5116666666666663
1577-hktfg,1.0,female,0,1,0,30,1,no,no,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),19.65,655.85,0.6549999999999999
1579-klydt,1.0,male,0,0,0,7,1,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,1,electronic check,90.45,593.45,3.015
1580-bmcmr,0.0,male,1,0,0,19,1,no,fiber optic,yes,no,no,no,no,yes,month-to-month,1,electronic check,87.3,1637.3,2.9099999999999997
1582-rafml,1.0,male,0,0,0,1,1,yes,dsl,no,yes,no,yes,no,no,month-to-month,0,mailed check,60.1,60.1,2.0033333333333334
1583-ihqze,1.0,male,0,0,0,12,1,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,1,mailed check,112.95,1384.75,3.765
1585-mqssu,1.0,male,0,0,0,17,1,no,dsl,no,no,no,yes,no,no,month-to-month,0,mailed check,51.5,900.5,1.7166666666666666
1587-fklzb,1.0,male,1,1,1,66,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,credit card (automatic),99.5,6822.15,3.316666666666667
1589-agtlk,1.0,male,0,0,0,3,1,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,45.35,141.5,1.5116666666666667
1591-mqjtp,0.0,male,1,1,0,51,1,yes,fiber optic,yes,no,yes,no,no,yes,one year,1,bank transfer (automatic),93.65,4839.15,3.121666666666667
1591-nfnlq,1.0,male,0,0,0,51,1,yes,fiber optic,no,no,yes,no,no,no,month-to-month,0,credit card (automatic),80.0,4242.35,2.6666666666666665
1591-xwlgb,0.0,female,0,1,0,71,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.85,1379.6,0.6616666666666667
1596-bbvtg,1.0,male,0,0,0,35,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,0,credit card (automatic),75.35,2636.05,2.5116666666666663
1596-oqsps,0.0,female,0,0,0,11,1,no,dsl,no,yes,no,no,no,no,month-to-month,0,electronic check,51.1,531.15,1.7033333333333334
1597-fzreh,1.0,female,0,0,0,2,1,no,dsl,no,no,yes,yes,yes,yes,month-to-month,0,electronic check,76.4,160.8,2.546666666666667
1597-lhync,1.0,female,1,0,0,26,1,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,1,electronic check,95.0,2497.2,3.1666666666666665
1599-eahxy,0.0,male,0,1,1,60,1,yes,no,no,no,no,no,no,no,one year,0,credit card (automatic),23.95,1506.4,0.7983333333333333
1599-mmyrq,0.0,male,0,1,1,62,1,no,fiber optic,yes,yes,no,no,no,no,one year,1,credit card (automatic),81.45,4983.05,2.7150000000000003
1600-dilpe,0.0,female,0,0,0,12,1,no,dsl,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),45.0,524.35,1.5
1602-ijqqe,1.0,female,0,0,0,4,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,75.35,338.1,2.5116666666666663
1608-gmewb,0.0,male,1,0,0,45,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),93.9,4200.25,3.1300000000000003
1612-eohdh,1.0,female,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,45.15,45.15,1.505
1614-jbebi,0.0,female,0,0,0,8,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.7,137.6,0.69
1618-cfhme,1.0,female,0,0,0,2,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,75.9,143.35,2.5300000000000002
1619-ywubb,0.0,female,0,1,0,68,1,yes,no,no,no,no,no,no,no,two year,1,credit card (automatic),24.95,1614.9,0.8316666666666667
1621-yncjh,0.0,female,0,1,0,36,1,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,1,credit card (automatic),106.05,3834.4,3.5349999999999997
1622-hshsf,0.0,female,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.55,19.55,0.6516666666666667
1623-nldot,1.0,female,0,1,0,42,0,no phone service,dsl,no,yes,no,yes,no,no,one year,0,mailed check,33.55,1445.3,1.1183333333333332
1624-naloj,1.0,male,1,0,0,5,1,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,1,electronic check,89.8,502.6,2.993333333333333
1624-woiwj,1.0,female,0,0,0,10,1,no,fiber optic,yes,no,no,no,yes,no,month-to-month,1,mailed check,84.7,832.05,2.8233333333333333
1625-jaiiy,1.0,female,0,1,1,68,1,yes,fiber optic,no,no,no,no,yes,no,one year,1,electronic check,83.0,5685.8,2.7666666666666666
1626-ercmm,1.0,male,1,1,0,20,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,94.55,1899.65,3.1516666666666664
1627-afwvj,0.0,female,0,0,0,29,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.4,554.25,0.6466666666666666
1628-bizyp,0.0,male,0,0,0,1,1,no,fiber optic,no,yes,no,no,no,yes,month-to-month,1,electronic check,85.0,85.0,2.8333333333333335
1629-dqqvb,0.0,female,0,0,0,14,1,no,dsl,yes,no,no,no,no,no,month-to-month,0,bank transfer (automatic),50.1,709.5,1.6700000000000002
1635-fjfcc,0.0,female,0,0,0,5,1,no,dsl,no,no,no,no,no,no,month-to-month,1,credit card (automatic),44.05,202.15,1.4683333333333333
1635-hdgft,0.0,female,0,0,1,19,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.5,398.55,0.6833333333333333
1635-nzatj,0.0,male,1,1,0,71,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.45,1789.65,0.8483333333333333
1636-ntnco,0.0,male,1,0,0,4,0,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,1,credit card (automatic),50.95,207.35,1.6983333333333335
1640-plfmp,0.0,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.25,70.25,2.341666666666667
1641-bybtk,0.0,male,0,0,1,6,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.2,98.35,0.6733333333333333
1641-rqday,0.0,female,1,1,1,32,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,100.4,3217.65,3.3466666666666667
1642-hmarx,0.0,female,0,1,0,68,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,1,electronic check,91.7,6424.7,3.0566666666666666
1644-irksf,1.0,female,0,1,1,33,1,no,fiber optic,no,no,yes,no,yes,yes,one year,1,electronic check,93.8,3124.5,3.1266666666666665
1645-efcgt,,male,0,1,1,72,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.4,1363.25,0.6466666666666666
1656-drsmg,0.0,female,0,0,0,63,1,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,1,credit card (automatic),109.85,7002.95,3.6616666666666666
1657-dymbm,0.0,male,0,1,0,53,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.9,1110.05,0.6633333333333333
1658-bygoy,1.0,male,1,0,0,18,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,95.45,1752.55,3.1816666666666666
1658-tjvoa,0.0,female,1,0,0,6,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,74.1,450.9,2.4699999999999998
1658-xuhbx,0.0,female,1,1,1,59,1,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,1,credit card (automatic),88.75,5348.65,2.9583333333333335
1660-hsooq,1.0,male,0,0,0,1,1,no,dsl,no,no,yes,no,no,no,month-to-month,1,mailed check,49.65,49.65,1.655
1661-czbau,0.0,male,0,0,0,48,1,yes,dsl,yes,no,no,yes,no,yes,one year,1,bank transfer (automatic),70.95,3629.2,2.365
1663-mhlhe,0.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.2,19.2,0.64
1666-jxlku,0.0,female,0,0,0,37,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,100.05,3810.55,3.335
1666-jzpzt,0.0,male,0,0,0,27,1,yes,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,49.0,1291.35,1.6333333333333333
1670-svowz,1.0,female,0,1,1,14,1,no,fiber optic,no,yes,no,yes,no,yes,month-to-month,1,credit card (automatic),89.65,1208.35,2.9883333333333337
1676-bzzyv,,male,0,1,1,55,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.5,1026.35,0.65
1676-mqaoa,0.0,male,0,0,0,72,1,no,dsl,yes,yes,yes,yes,yes,no,two year,1,bank transfer (automatic),75.1,5336.35,2.503333333333333
1678-fyzow,1.0,female,0,0,0,3,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,79.4,244.65,2.646666666666667
1679-jrfbr,0.0,female,0,1,1,70,1,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,1,credit card (automatic),108.15,7930.55,3.605
1680-vdcww,0.0,male,0,1,0,12,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),19.8,202.25,0.66
1682-vcoio,0.0,male,0,0,0,23,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.45,481.1,0.6816666666666666
1684-flbgs,0.0,female,0,1,1,23,1,yes,dsl,no,yes,no,yes,yes,no,month-to-month,1,credit card (automatic),69.5,1652.1,2.316666666666667
1685-bqula,0.0,female,0,0,0,40,1,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,bank transfer (automatic),93.4,3756.4,3.1133333333333337
1685-vayjf,0.0,male,0,0,0,11,1,no,dsl,no,no,no,no,no,no,month-to-month,0,credit card (automatic),45.2,492.0,1.5066666666666668
1686-stuhn,0.0,male,0,0,0,42,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),19.8,849.9,0.66
1689-mrzqr,1.0,male,0,1,1,34,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,0,electronic check,78.3,2564.3,2.61
1689-yqbyy,0.0,female,0,0,1,12,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,76.6,893.0,2.5533333333333332
1696-hxowk,0.0,female,0,1,0,71,1,yes,fiber optic,yes,yes,no,no,yes,no,one year,0,mailed check,95.65,6856.95,3.1883333333333335
1696-mzvau,0.0,male,0,1,1,39,0,no phone service,dsl,no,no,no,no,no,no,one year,1,credit card (automatic),25.25,947.75,0.8416666666666667
1697-bcshv,0.0,female,0,1,1,58,1,yes,dsl,no,yes,no,no,yes,no,month-to-month,1,bank transfer (automatic),66.8,3970.4,2.2266666666666666
1697-lyyyx,0.0,female,0,1,1,61,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),19.1,1143.8,0.6366666666666667
1697-nvvgy,0.0,male,1,1,0,19,1,no,dsl,yes,no,yes,no,yes,no,month-to-month,0,bank transfer (automatic),66.4,1286.05,2.2133333333333334
1698-xfzci,0.0,male,0,0,0,61,1,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,1,electronic check,107.75,6521.9,3.591666666666667
1699-hpsbg,1.0,male,0,0,0,12,1,no,dsl,no,no,no,yes,yes,no,one year,1,electronic check,59.8,727.8,1.9933333333333332
1699-tldlz,0.0,female,0,1,1,16,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.7,301.55,0.6566666666666666
1699-uotxu,0.0,male,0,0,0,60,1,no,dsl,yes,yes,yes,no,no,no,two year,0,electronic check,61.4,3638.25,2.0466666666666664
1702-ccfnj,0.0,male,0,1,0,52,1,yes,dsl,no,yes,no,yes,no,no,month-to-month,0,bank transfer (automatic),61.35,3169.55,2.045
1703-mgiab,0.0,female,0,0,0,17,1,yes,dsl,no,no,yes,yes,yes,no,month-to-month,1,mailed check,69.0,1108.0,2.3
1704-nrwye,1.0,female,1,0,0,9,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,80.85,751.65,2.695
1705-guhpv,0.0,female,0,0,0,63,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,24.2,1618.2,0.8066666666666666
1707-habpf,0.0,female,1,0,0,46,1,no,fiber optic,no,yes,yes,no,yes,no,one year,1,bank transfer (automatic),91.3,4126.35,3.0433333333333334
1708-pbboa,0.0,female,0,0,0,42,0,no phone service,dsl,yes,yes,yes,yes,no,yes,one year,1,electronic check,54.75,2348.45,1.825
1709-ejdox,0.0,female,0,1,1,47,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.75,948.9,0.6583333333333333
1710-rcxus,0.0,male,0,1,0,51,1,yes,fiber optic,no,yes,no,no,no,yes,one year,1,credit card (automatic),90.35,4614.55,3.0116666666666663
1716-lsamb,0.0,male,0,1,1,45,1,no,dsl,yes,no,no,yes,no,no,two year,0,bank transfer (automatic),54.65,2553.7,1.8216666666666665
1722-ldzjs,0.0,male,0,1,1,53,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),20.2,1068.15,0.6733333333333333
1723-hkxjq,1.0,male,0,0,0,42,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,101.75,4273.45,3.3916666666666666
1724-bquha,1.0,male,1,0,0,5,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,89.5,477.7,2.9833333333333334
1724-iqwnm,0.0,male,0,0,1,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.3,19.3,0.6433333333333333
1725-iqniy,1.0,male,0,1,0,54,1,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),109.75,6110.2,3.658333333333333
1725-mimxw,1.0,male,0,0,1,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.45,19.45,0.6483333333333333
1728-bqdma,0.0,female,0,0,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,44.45,82.7,1.4816666666666667
1728-cxqbe,0.0,male,1,1,0,64,1,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,1,electronic check,94.25,6081.4,3.1416666666666666
1729-vlazj,0.0,female,0,0,1,10,0,no phone service,dsl,yes,yes,no,yes,no,no,one year,0,mailed check,40.25,411.45,1.3416666666666666
1730-vfmwo,0.0,female,0,1,0,34,1,no,dsl,no,no,no,yes,no,no,month-to-month,0,bank transfer (automatic),50.2,1815.3,1.6733333333333333
1730-zmame,0.0,female,1,0,0,32,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,79.5,2665.0,2.65
1731-tviuk,1.0,female,0,0,0,4,1,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,1,electronic check,93.5,362.2,3.1166666666666667
1732-fekld,0.0,female,0,0,0,54,1,yes,fiber optic,no,yes,yes,no,yes,no,one year,1,bank transfer (automatic),94.75,5121.75,3.158333333333333
1732-vhubq,1.0,female,1,1,1,47,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),70.55,3309.25,2.3516666666666666
1734-zmntz,0.0,female,0,1,1,11,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,25.0,300.7,0.8333333333333334
1735-xmjvh,0.0,male,0,1,1,8,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.35,152.6,0.645
1736-fcxmc,,male,0,0,0,56,1,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,1,electronic check,94.45,5124.6,3.1483333333333334
1740-csdjp,1.0,male,0,0,0,1,0,no phone service,dsl,no,no,no,no,no,yes,month-to-month,1,bank transfer (automatic),35.25,35.25,1.175
1741-wtpon,0.0,male,0,1,1,56,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,mailed check,115.85,6567.9,3.8616666666666664
1744-jhkys,0.0,female,0,1,0,34,1,yes,no,no,no,no,no,no,no,month-to-month,0,electronic check,24.7,780.2,0.8233333333333334
1746-tgtwv,0.0,male,0,1,0,1,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,0,credit card (automatic),75.35,75.35,2.5116666666666663
1750-cskkm,1.0,male,0,0,1,9,1,no,dsl,no,no,no,no,yes,no,month-to-month,0,electronic check,55.35,449.75,1.845
1751-ncdli,0.0,male,1,1,0,46,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,98.85,4564.9,3.295
1752-ozxfy,0.0,male,0,1,0,60,1,no,dsl,yes,no,no,no,yes,no,one year,1,mailed check,59.8,3561.15,1.9933333333333332
1754-gkypy,0.0,male,1,1,0,22,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),89.75,1938.9,2.9916666666666667
1755-fzqec,0.0,male,0,0,0,39,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.9,791.15,0.6633333333333333
1755-rmcxh,0.0,male,0,1,1,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.3,40.25,0.6766666666666666
1757-tcatg,0.0,male,0,1,1,35,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),20.05,746.75,0.6683333333333333
1760-cazht,0.0,male,0,0,1,25,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.8,460.2,0.6933333333333334
1761-aezzr,1.0,male,0,0,0,1,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,79.55,79.55,2.6516666666666664
